S.No.,TYPE 1 GNSZ,TYPE 2 FNSZ,TYPE 3 ABSZ,TYPE 4 CPSZ,TYPE 5 TCSZ,TYPE 6 TNSZ
,IMF5,IMF5,IMF5,IMF5,IMF5,IMF5
1,0.48843890170114773,-2.1377830796496293,0.7348390709007303,2.760990384890625,1.8768271789008675,-0.6043616630595373
2,0.3578747233100682,-2.1235870171146725,0.6587992914064831,1.046459155171874,1.8490996570061766,-0.5497612134785829
3,0.20755318227036404,-2.111823792970346,0.7156643951357167,-1.3677873187604883,1.7970302796334325,-0.4289738885917225
4,0.12106923250553704,-2.1130454105382905,1.1713759332485547,-2.848423823234067,1.7288636403160358,-0.30428852581323207
5,0.03878211333308646,-2.119234592991036,1.438437654470552,-2.8093761056567645,1.6623874732122457,-0.14575458025135016
6,-0.032336764490169714,-2.116761207293895,-0.49216885793304704,-1.4532124737823582,1.6052277912409871,0.025120936165921464
7,-0.13604027362606524,-2.115079360469147,-0.3647330403057729,0.5560407802154737,1.599367802366445,0.166553769381269
8,-0.23651789631647654,-2.0980817216450367,0.5081166503775013,2.4189643671566685,1.4760034676832463,0.26000164979218027
9,-0.28562764740576263,-2.0494842152804034,0.599364385770599,3.5294472607261995,1.2559611215436624,0.27602987108191196
10,-0.4319192140485463,-1.9607067540710834,0.2524279499013519,3.3949973653731655,0.9916690125166213,0.24925811493465533
11,-0.5877327075786908,-1.8619657453217882,0.5608437141134616,1.9333387134678774,0.7429878005236144,0.1931393982076429
12,-0.6840278016363361,-1.7255497042188999,0.8578337436944589,-0.17979360275714237,0.4197416535443913,0.09059255076729204
13,-0.8571434880819654,-1.5509630525717342,0.3898266918436429,-1.7787259397611674,0.1164954927683294,-0.057685779413950346
14,-1.1269435997079713,-1.3378155658748998,0.49824597536169696,-2.270175659800471,-0.22945870134842214,-0.2618408608050576
15,-1.2279503949039718,-1.10756162108691,0.3093194105732168,-1.9349278404990715,-0.5452228560861369,-0.49510492570136333
16,-1.2436523574497016,-0.8537656328923783,1.0664753015719164,-1.121963184882589,-0.8190722717063069,-0.7265928041641023
17,-1.1690739945073223,-0.6038562946338755,0.732124305809601,-0.3028270044117277,-1.0844905752108487,-0.895596411525639
18,-1.0754295302974939,-0.33861903483987454,1.2280828953219947,0.7078415399044107,-1.4289077617702561,-0.9292389247751958
19,-1.0674061309559912,-0.08325521746027008,0.5018964119162729,1.8385266636272835,-1.7746069684581403,-0.7399075550115363
20,-0.9881939330998029,0.16140480411691077,1.012680781659347,2.3160670130832597,-2.096301941911749,-0.30002355120329016
21,-0.8096879969876297,0.4210305939363976,0.809481932435465,1.3180117639788858,-2.322312882682615,0.34740836915958295
22,-0.6180147233940363,0.7093254088078658,0.5477443136251975,-1.2357420568627797,-2.4694004922293913,1.1215956540053353
23,-0.5877915045237562,0.9854879150783091,0.6435913355076345,-3.9154247668912454,-2.600105159471393,1.8876358801198772
24,-0.4949749648647148,1.2749793953291002,0.6800166302255021,-4.468109911826141,-2.6964667976364054,2.4737548020222455
25,-0.3874734908989137,1.5628333882015821,0.5572987053294127,-2.010806159486152,-2.677080670058297,2.691817582725885
26,-0.20831125375128012,1.8263011219524838,0.6143746645997062,1.8701012657642968,-2.6774159313073644,2.453380507789902
27,-0.017925156522633507,2.0468549034137293,1.0808398353065307,4.441228011799255,-2.609655383080387,1.8052865059570316
28,0.22122108833815302,2.2416829784058456,0.21949495008226483,3.9820257500473075,-2.515987639881472,0.8295632170211648
29,0.4685925490816132,2.3910797025229016,0.11943081737865686,1.0463653965279738,-2.4507887709167333,-0.3196200991305168
30,0.7414882404099851,2.501885094470862,0.3592394599188335,-2.0376983446424974,-2.2047589559850125,-1.5150201585382486
31,0.9472171620874752,2.5690165320507257,0.9816059462958404,-3.375661769171551,-1.8554710373352818,-2.5927545141264963
32,1.0726914319638323,2.597665803286715,0.9768089827367579,-2.6118376733875213,-1.5476752397496945,-3.42269756742354
33,1.2586836493788018,2.575273293347655,1.5132781930750299,-0.7977788855614251,-1.132676116282778,-3.861323882334964
34,1.3324579243697448,2.5183850757552366,1.831841380200583,0.557072125298377,-0.6512008257120718,-3.8877632682663585
35,1.3750030759978014,2.443683074835868,1.7862702263892996,1.011465120139673,-0.2340602800416061,-3.584854348338318
36,1.3992878034164677,2.357324243131991,0.8198138539473352,0.9368387548093791,0.25773964040354524,-2.966117942932111
37,1.4902991179513367,2.255357817445146,1.0930562782166129,0.854491089393178,0.7909750180397578,-2.107068565091596
38,1.5331017048523825,2.1341359264220885,1.5397273850065643,-1.83693538616024e-17,1.1572030737462324,-1.1665233398025692
39,1.5979563243662303,1.9884407901754493,1.2696082584392174,-1.83693538616024e-17,1.565326980612558,-0.2761434159340334
40,1.5255073642991954,1.8183247389896986,2.188371743187995,-1.83693538616024e-17,1.9082968774136684,0.46873679275786656
41,1.3929361442427726,1.6338497429265981,1.3490612620043512,-1.83693538616024e-17,2.2207249466236925,1.0011087917936143
42,1.269851890727996,1.464490921353886,1.3947773790001117,-1.83693538616024e-17,2.410090888473621,1.3305355370239926
43,1.0414845560936732,1.2912236166801008,0.825203848715646,-1.83693538616024e-17,2.65829990152428,1.5113475934146763
44,0.7666485655781403,1.1131103890410468,1.178558200115863,-1.83693538616024e-17,2.6036900938417014,1.6344043421354426
45,0.5723469096294573,0.9484682242342148,1.5086525496430574,-1.83693538616024e-17,2.5477085482316024,1.7078515124366391
46,0.35789220348292544,0.7811880585969729,1.3937231012948192,-1.83693538616024e-17,2.4173084493074146,1.7138501300925175
47,0.11529918635600303,0.5988693475006112,1.5683114892913161,-1.83693538616024e-17,2.1338545071998802,1.678495245490839
48,-0.10713283503995347,0.4445715976684131,2.0514606046844017,-1.83693538616024e-17,1.7508704720241772,1.4875139899756402
49,-0.33014488035344774,0.3003184899892115,1.344857329654495,-1.83693538616024e-17,1.405943310607033,1.1993450243806503
50,-0.613315735108668,0.17799939578314314,1.0076466056165752,-1.83693538616024e-17,1.0214293508581214,0.8361521241804142
51,-0.9432682997499061,0.06430752079307987,1.5946947888662713,-1.83693538616024e-17,0.6825793898289995,0.4388859589308639
52,-1.29018616670247,-0.07018789490227663,1.8204156455694727,-1.83693538616024e-17,0.49934495124546335,0.13253634252821964
53,-1.4844528623054387,-0.18629077511792627,1.7718002648841542,-1.83693538616024e-17,0.151362662671326,-0.12576849443113322
54,-1.610529403592061,-0.2637170698533557,1.4370407365110394,-1.83693538616024e-17,-0.13086120119139072,-0.26621751180752906
55,-1.6684237360954544,-0.3473672028590606,1.7885105665130465,-1.83693538616024e-17,-0.2900654355988232,-0.3380108079145959
56,-1.7915890340480236,-0.4160252292011364,1.615464059660539,-1.83693538616024e-17,-0.4078318518204828,-0.4296731955258962
57,-1.8670398165266444,-0.4585811868957038,0.8253356334288063,-1.83693538616024e-17,-0.5134037303559983,-0.5103062098940302
58,-1.836667221633766,-0.5148109439550458,0.7750334084150214,-1.83693538616024e-17,-0.4666158981534196,-0.6055688316835484
59,-1.899258953315904,-0.5642197430080645,1.2181331494782945,-1.83693538616024e-17,-0.37050216443314,-0.6457351075300456
60,-1.9733748862308764,-0.5991985527577965,-0.18002358633846374,-1.83693538616024e-17,-0.22520654987257593,-0.6803029394605626
61,-1.9434106917402092,-0.6183895582734026,-0.056673094819198314,-1.83693538616024e-17,-0.0035681713078546153,-0.6829579127448686
62,-1.9613818985441418,-0.6195373589500078,-0.46367700294750747,-1.83693538616024e-17,0.1571541826992276,-0.5632807043789876
63,-1.9781708100202713,-0.6137467183988617,-0.6561090411060866,-1.83693538616024e-17,0.19532910619337385,-0.45407847573621507
64,-2.0403382502339644,-0.6094102359512892,-0.6067688444983796,-1.83693538616024e-17,0.2712775840806703,-0.358916894492319
65,-2.0778363992261295,-0.60163485673018,-1.4809100253706393,-1.83693538616024e-17,0.3773759644369041,-0.2974815837923772
66,-2.0677010771821402,-0.5545798808038227,-0.7047112433200865,-1.83693538616024e-17,0.3895539751600661,-0.26743664575931114
67,-2.0822064424404565,-0.4982967537854839,-1.6908430734370785,-1.83693538616024e-17,0.3311146340550436,-0.195817511645356
68,-2.19453562232812,-0.44748959249511566,-1.465622998643893,-1.83693538616024e-17,0.49844305126557825,-0.043521490294773105
69,-2.0866193915336138,-0.38294521169389223,-1.6884709486001694,-1.83693538616024e-17,0.40661452294710926,0.22670613104798332
70,-1.8977667821965398,-0.2926699260509106,-1.5595986775994348,-1.83693538616024e-17,0.29177337917329715,0.4758043130279572
71,-1.6831086704022136,-0.250254324417341,-1.6130637357290982,-1.83693538616024e-17,0.2248155691483118,0.7043287786460702
72,-1.5844791787148067,-0.2266755458442174,-1.6641303120792215,-1.83693538616024e-17,0.04058951278584428,0.8523691317527554
73,-1.5599672090489949,-0.1701810183389435,-1.7606230790561495,-1.83693538616024e-17,-0.12717332745165066,0.8825815843746161
74,-1.4882730746280715,-0.12780249843013142,-2.2313185390554633,-1.83693538616024e-17,-0.061990985449894856,0.8165010675377861
75,-1.3328536795405277,-0.12063324945762809,-2.476438105536051,-1.83693538616024e-17,-0.1586784408851276,0.6790673127596909
76,-1.2052531850020731,-0.10082710318085827,-2.2437590159779184,-1.83693538616024e-17,-0.2002059768699465,0.5572004494117107
77,-0.9824667928291004,-0.05075464522213338,-2.7577721111934523,-1.83693538616024e-17,-0.07405566842689325,0.3611113284191436
78,-0.6843662813471184,-0.038020711628781914,-2.051537833360399,-1.83693538616024e-17,-0.019261703156799516,0.13175327829964864
79,-0.3446295872256597,-0.02388876235625616,-1.792831262952846,-1.83693538616024e-17,0.05516865513084725,-0.08300707193918497
80,-0.028173305136884385,-0.008876901876634835,-2.024548324104901,-1.83693538616024e-17,0.15816704943056464,-0.2563394689921089
81,0.2143021180999071,-0.009639329862302523,-2.164899043622013,-1.83693538616024e-17,0.1940990279485566,-0.337058899616367
82,0.35632693345888505,-0.032741937502559146,-2.771306401235149,-1.83693538616024e-17,0.2582448932718579,-0.3321996470604638
83,0.4327979223897232,-0.025804189391158548,-2.4739341959859837,-1.83693538616024e-17,0.47960703545530553,-0.11573357287382612
84,0.40970502493860017,-0.07382086425398315,-2.431407269048733,-1.83693538616024e-17,0.7188655175537527,0.2948380368571138
85,0.4233045994215833,-0.14649931198775476,-2.3463929505881786,-1.83693538616024e-17,0.7762967139168616,0.9215141019798334
86,0.5499293824932757,-0.2120954968510242,-1.407216013770668,-1.83693538616024e-17,0.7188891275008701,1.574247992026138
87,0.6113833138330658,-0.26471550395640503,-1.8061019835682204,-1.83693538616024e-17,0.7399114244142153,1.980892315286452
88,0.5932976913522489,-0.3321120585403762,-2.578189082568131,-1.83693538616024e-17,0.673272348675315,2.0694237754643314
89,0.509531113913421,-0.36178818164978943,-1.9040180254472958,-1.83693538616024e-17,0.5903117164941467,1.9102729507818097
90,0.41713886572282494,-0.37096157655007284,-2.3633668216433934,-1.83693538616024e-17,0.3877572581844309,1.5742825585285878
91,0.299266881932772,-0.3880413496617301,-2.068327205817187,-1.83693538616024e-17,0.09212294435902323,1.0298574859848184
92,0.14533965796459297,-0.41779267589518415,-1.5833989967964208,-1.83693538616024e-17,-0.3133353994777461,0.42511120770467703
93,-0.09361907231463336,-0.4230385269947531,-1.4120393342723818,-1.83693538616024e-17,-0.5340435461260414,-0.14572932011494463
94,-0.24144412684898975,-0.41338826804525214,-1.8727734124241716e-15,-1.83693538616024e-17,-0.7895527548254044,-0.5934851801156675
95,-0.2730975416803219,-0.4014954311433622,-1.8727734124241716e-15,-1.83693538616024e-17,-1.1280910645525766,-0.7825519831875011
96,-0.2526600413968858,-0.38375338535869996,-1.8727734124241716e-15,-1.83693538616024e-17,-1.5812887214607563,-0.7826423878862155
97,-0.2982801143412045,-0.3670679954505381,-1.8727734124241716e-15,-1.83693538616024e-17,-1.8177612297993488,-0.7235562698719867
98,-0.3207580275290751,-0.3520135083153545,-1.8727734124241716e-15,-1.83693538616024e-17,-2.0432740006860373,-0.6251308131083253
99,-0.28469960913770204,-0.3185065311361364,-1.8727734124241716e-15,-1.83693538616024e-17,-2.213955030387245,-0.41396139068166526
100,-0.20721477018114026,-0.2894653026038792,-1.8727734124241716e-15,-1.83693538616024e-17,-2.2373265170387726,-0.18815837239103086
101,-0.16878858292091406,-0.24045643168516068,-1.8727734124241716e-15,-1.83693538616024e-17,1.6775876415958439e-16,-0.02412835293965405
102,-0.11535487270938019,-0.17101414419237312,-1.8727734124241716e-15,-1.83693538616024e-17,1.6775876415958439e-16,0.12143251835670017
103,-0.1224232189702249,-0.14358059903534878,-1.8727734124241716e-15,-1.83693538616024e-17,1.6775876415958439e-16,0.2482543568827519
104,-0.0999325929293672,-0.10784386655622807,-1.8727734124241716e-15,-1.83693538616024e-17,1.6775876415958439e-16,0.39551962264604673
105,-0.10317913776095576,-0.05177595216475278,-1.8727734124241716e-15,-1.83693538616024e-17,1.6775876415958439e-16,0.6014309482577691
106,-0.13160666614680347,2.5484530561240153e-05,-1.8727734124241716e-15,-1.83693538616024e-17,1.6775876415958439e-16,0.8523837560422535
107,-0.2007995467425094,0.02112256001033656,-1.8727734124241716e-15,-1.83693538616024e-17,1.6775876415958439e-16,1.0429714852218717
108,-0.17669121015903935,0.061543372786859236,-1.8727734124241716e-15,-1.83693538616024e-17,1.6775876415958439e-16,1.1793469732326622
109,-0.259839625121368,0.08378824894323972,-1.8727734124241716e-15,-1.83693538616024e-17,1.6775876415958439e-16,1.2200769489652614
110,-0.2579422318130387,0.09731406796715965,-1.8727734124241716e-15,-1.83693538616024e-17,1.6775876415958439e-16,1.069199483695978
111,-0.32321796458208485,0.10629512308014963,-1.8727734124241716e-15,-1.83693538616024e-17,1.6775876415958439e-16,0.713677688077838
