S.No.,TYPE 1 GNSZ,TYPE 2 FNSZ,TYPE 3 ABSZ,TYPE 4 CPSZ,TYPE 5 TCSZ,TYPE 6 TNSZ
,IMF5,IMF5,IMF5,IMF5,IMF5,IMF5
1,-0.9873954675975537,-1.2878802513867769,1.8121929314159242,5.460067103056839,1.3524505660580446,-0.18292559757841353
2,-1.0818680932173261,-1.2890582545795197,2.1352191907624065,5.481718239218332,1.3334409092349149,-0.24408184383647802
3,-1.252727243035914,-1.2968562538524009,2.1124554608185626,5.356710310646269,1.311168183202598,-0.29415364858294096
4,-1.3706354677633177,-1.3072788957458261,1.8381227435174505,5.187319803580998,1.2640159216579998,-0.3356361093522501
5,-1.4754595575842187,-1.3129127082258576,1.4385952368093886,5.015070986440353,1.2168344930143247,-0.32422074528032885
6,-1.6174736201085347,-1.3073823539983362,0.7480229082463714,4.703927805164606,1.1357353740320273,-0.3012670193707031
7,-1.6547401324153554,-1.2935895484287256,0.4632816242858258,4.248151133224465,0.9973557183508058,-0.25388945139852653
8,-1.6381475875797735,-1.2665674073428743,0.5884363367034381,3.7310220733672437,0.8403966205578335,-0.251388496827613
9,-1.6876066518453177,-1.2142397329145362,0.3989924081038784,3.103626762885752,0.6594585214365671,-0.25860729427176027
10,-1.7843920146706975,-1.1331573246909297,0.28182446713286075,2.34939300504377,0.41821379908718653,-0.27188519593981875
11,-1.844370102809691,-1.0701676779052052,0.17666817239478774,1.5587814373448627,0.10910817484886956,-0.20641817084289626
12,-1.7421752517976699,-1.0022333482870696,0.09571265393252609,0.7221218191403247,-0.23977408075506787,-0.14714789032683223
13,-1.6711071957165804,-0.8959972638984801,-0.10269134442611705,-0.17583016997183848,-0.6186109471106036,-0.036034051533388636
14,-1.7275334325299665,-0.7507969367019046,-0.37867866885845897,-0.9629682532484409,-1.0037661363035932,0.034566666025842296
15,-1.6631181160313768,-0.5806831518579764,-0.5215874875526958,-1.5848194924813719,-1.437849134197465,0.10148916468452587
16,-1.4597399779550466,-0.39449381948669465,-0.4490710379881271,-2.1848545487768027,-1.8714107701953442,0.1462632799476369
17,-1.1923437018626641,-0.23217448170096908,-0.12499705163467237,-2.7304541774950333,-2.281944981472301,0.15981060529312394
18,-0.9123080480187038,-0.060228642136627125,0.12156803733956799,-3.0742391097890263,-2.6915312620292706,0.11537912666326454
19,-0.7187849010403308,0.111185253279616,-0.053591307203177924,-3.2634352299749994,-3.0923418916515892,0.06328664433608687
20,-0.3520174647102158,0.2585018123708819,0.15754572319648816,-3.2936988069935254,-3.377475806336381,-0.07790893374590906
21,0.07590304610306525,0.381243706289753,0.38983767868229735,-3.118306598982587,-3.678575061878191,-0.267384063415821
22,0.3561248773607149,0.4916261132617705,0.7708553416005086,-2.8743674640459482,-3.8736300369524983,-0.5565898815078173
23,0.4276087296657108,0.5618023343688467,1.1352639550803165,-2.6285377933114242,-3.9470181041164376,-0.9401525570644897
24,0.4579101380626195,0.6512994951388811,1.3750732087090498,-2.3034406573370023,-3.9144311626731825,-1.3760068541881785
25,0.5950008423138169,0.7648846676703618,1.5948611435214795,-1.901461732248585,-3.7792744714399165,-1.8187226695315986
26,0.6872000348486491,0.8954121281107392,1.9085551896364565,-1.4860239927895096,-3.529950462646337,-2.2490918520050287
27,0.6848748858154621,1.0081829554271837,2.1452327128126543,-1.0926500064319424,-3.244499355759087,-2.5590960065872213
28,0.8453039631915858,1.1171364840447924,2.130547358862463,-0.8318010790808867,-2.7990885857613677,-2.91737971275733
29,1.1579516940001329,1.2166104837661058,2.058992757042,-0.7699085380786949,-2.3722900708618595,-3.3613635764956045
30,1.4418350143936733,1.3386286139442414,2.20233097205057,-0.8670835785152272,-1.9485759766896942,-3.828971796818843
31,1.6139415528839802,1.451879878295947,2.0844359199872824,-1.0411028974348444,-1.4771882590769378,-4.221850088874433
32,1.6607631037889252,1.5345425780246316,2.2998497376777056,-1.2644261896231164,-0.9593482902974197,-4.38109998186238
33,1.689186188945501,1.5841092935941399,2.3101495239375085,-1.422383456386892,-0.4447312859658582,-4.306531122097542
34,1.5962567672214205,1.627841052527449,2.2403067820901867,-1.560497599399056,0.06279811329010591,-4.0643280216439095
35,1.5298017737239675,1.662907183752664,1.820780857702586,-1.8868851010767962,0.5492396999137373,-3.7473627792220667
36,1.520391539780935,1.7005664316931524,1.168774043450869,-2.234653662373476,0.9730741083695928,-3.4913663578913807
37,1.5987081031683308,1.7201702164498824,1.1062653906523565,-2.364080343266786,1.38398384604716,-3.2810694635854087
38,1.7103359431406129,1.7099860169667485,1.1250156963782338,0.0,1.7285603086499248,-2.940400794586313
39,1.8431962828252018,1.6803423414481966,1.2364698037265256,0.0,1.976713987593059,-2.5052610559114568
40,1.869393513569225,1.6448184185562953,1.4283240769705414,0.0,2.200133966519294,-1.967011118773726
41,1.7614478491121326,1.5849560527681168,0.7795577735709919,0.0,2.5059582921115013,-1.38300894128309
42,1.5753904164227026,1.5084915236265033,0.731093242893266,0.0,2.8038673961918144,-0.8687816392100011
43,1.2622338006834048,1.4083949982827906,0.6980011002686642,0.0,3.119426241100814,-0.43755440089432557
44,0.8224517199801816,1.2898553743285333,0.6203204443637163,0.0,3.340027949078779,-0.12886807951694668
