S.No.,TYPE 1 GNSZ,TYPE 2 FNSZ,TYPE 3 ABSZ,TYPE 4 CPSZ,TYPE 5 TCSZ,TYPE 6 TNSZ
,IMF5,IMF5,IMF5,IMF5,IMF5,IMF5
1,0.10494961463037972,-1.8054765143942466,1.1742051602824952,-0.5943014027172834,1.632579582694143,0.12673242882540578
2,-0.020381044797687875,-1.7956786323541893,1.6931432040142957,-0.26598775400535657,1.6172245166904033,0.05651916073138714
3,-0.2278705774165642,-1.7794551013143105,1.7949370467399568,0.41600353875999635,1.6100550258405897,-0.0068487030255865574
4,-0.3100749836047609,-1.7550031199442193,1.5238030639641633,1.5431453426002633,1.5127900171347073,-0.06136783476987222
5,-0.36806667637266377,-1.715816354429307,1.0063207033765493,2.870417606968951,1.4100733774424963,-0.12920109908116792
6,-0.3672297365159221,-1.659119023016425,0.13629657989156804,4.115773254461103,1.2963125787541248,-0.21519898996405049
7,-0.20987853873459106,-1.6023356838322251,-0.030190681139376535,5.028078437607518,1.13215941769809,-0.2786026274295178
8,-0.09622167254148911,-1.532266245146476,0.3303443418800911,5.493525652880788,0.8726433577534706,-0.341663258160605
9,-0.18308345389103528,-1.4399530115842087,0.43347689321156724,5.777404115399978,0.6091740524763195,-0.45272378834696314
10,-0.3630840655156893,-1.3161500076509556,0.5686539694715567,5.6501710443058135,0.26109337502716007,-0.5073060501650611
11,-0.4962268863526684,-1.1936640152257318,0.8376239232874639,4.721768949892181,-0.10129918854018408,-0.4368023837315059
12,-0.5771780509937234,-1.0537509432733938,1.076563913669046,3.350075269143646,-0.48550911428541943,-0.29808877687957513
13,-0.7854481492821,-0.8834115716338562,1.1173620332190783,1.8769806862806704,-0.918014204394631,-0.1418734092310864
14,-1.0756017545389895,-0.6826744761790228,1.2571141136465127,0.5210809809157955,-1.2888226555581659,0.098384921347898
15,-1.1191790012767937,-0.4781177391797367,1.037111001310295,-0.8009312149293023,-1.634502664491477,0.42178555913765614
16,-1.0876484847049384,-0.27292504895279135,1.2892041286732825,-1.8440771601467973,-2.0261692942498217,0.7392772220185848
17,-1.0848709718643013,-0.09698704766499637,1.4652898004362105,-2.844605534472902,-2.314810394687506,1.0741485942200344
18,-1.0715775048651233,0.07151674443814296,1.6528974642287986,-3.7087576819465586,-2.5132855287573688,1.349833417886677
19,-1.0541904045770125,0.21242240770572204,1.2136645712267116,-4.217717505949,-2.686133661898458,1.4216207291544152
20,-0.8413084641246737,0.3187907679104746,0.9986913640404975,-3.9954451862951017,-2.862571959580742,1.4066673190040795
21,-0.5337894409593819,0.43445973395303994,0.7930566241676617,-3.7972011901324705,-3.000122678776054,1.3455237381810918
22,-0.37529124529147984,0.5781963696283272,1.0272331514033104,-3.681052818413933,-3.065753596147252,1.2182892830840275
23,-0.3446627157154911,0.6918190791181067,1.1981719434778624,-3.5533928831202077,-2.937076679874517,1.045714808974983
24,-0.3336112067781544,0.82659213615068,1.3842784340280074,-3.2611286045516277,-2.872231534365165,0.8140547944492313
25,-0.1968821203374172,0.995921266671742,1.3243549774541234,-2.801712567323732,-2.8425835491502514,0.3453834394742402
26,-0.02812815906747455,1.1604986779442004,1.4959046365623976,-2.0677815403411506,-2.782751086207853,-0.3774979923922493
27,0.039330060681085764,1.2826997521172085,1.6103772195305102,-1.438927955514367,-2.6789126894439024,-1.167947542260023
28,0.27392907264928895,1.379925794402046,1.631504120877619,-1.3200944702824782,-2.5867822934214653,-1.9743584791233348
29,0.5911141006885553,1.4479492566906162,1.6983030808736017,-1.3797315299046469,-2.5149925503882775,-2.775121378716242
30,0.900380723658339,1.5125581824423089,1.7748499190672666,-1.2225353459640618,-2.463394434646401,-3.55385609122025
31,1.128876145738647,1.5671089615951355,1.837047880553943,-0.8025147434115352,-2.303110522620425,-4.1960215150461515
32,1.1678285408846643,1.5967418606035988,1.9581880122092699,-0.5647100748188674,-2.1434877427816574,-4.618447986617853
33,1.1959462508904282,1.6043038207450002,2.150741099540816,-0.042792856887895775,-1.9711435874554082,-4.923054801433695
34,1.1242274435291806,1.6129031970987462,2.267930091233349,0.2652516272514541,-1.7673848150041633,-4.934959029018898
35,1.1093403216214404,1.6277704948456297,1.939062675185418,0.500481340833883,-1.4289826792464377,-4.618511116691665
36,1.1594309552236273,1.6337372489613518,1.6596364973561297,0.7933790307953555,-1.1207487638673315,-4.17327785378738
37,1.308915785646776,1.6081960225916394,1.6911741326183634,1.281863143031886,-0.7910253428457942,-3.5884724150273173
38,1.5216069211576813,1.5522444654043208,1.9883869388656892,0.0,-0.5566864971779961,-2.7160842380227908
39,1.709029411356497,1.490622558733379,2.3122569426909423,0.0,-0.057127971671830244,-1.7536304890460765
40,1.8054205985878546,1.4288496481903186,2.6178659213592037,0.0,0.4725933550966662,-0.7987249925615177
41,1.742435453773123,1.3574973769805816,2.1184106368518374,0.0,1.0057070486618245,0.14082937430768808
42,1.6201078039346593,1.2855598607080343,1.9667141563395094,0.0,1.4889730010463236,0.9258581551707806
43,1.3447090580692893,1.1958439497773217,1.735728434567236,0.0,2.0131722483167396,1.5685096805650365
44,0.9640076669124372,1.113281251957546,1.6049768950089942,0.0,2.454087806905854,2.161595680673477
45,0.6983052812526328,1.061248231243915,1.5588304396211676,0.0,2.9064729251197834,2.632104120796405
46,0.5848977624261766,0.9940234925906122,1.486156758364715,0.0,3.04595555927198,2.9769058536085264
47,0.4544782484805638,0.8812594600359763,1.3217620418535398,0.0,3.0896742799302364,3.1804035422066197
48,0.14947221312346715,0.767638991791052,1.4478410984623593,0.0,3.231186373132513,3.0926716786296926
49,-0.18602575281745581,0.6583696202768667,1.246865844368017,0.0,3.195493363697669,2.6571015256902744
50,-0.46461831321386315,0.5791060348839263,0.8224757205682666,0.0,3.0481773969503045,2.049400913494291
51,-0.8155324511274096,0.5047042698931006,0.81461243215547,0.0,2.893095836561382,1.36556122360911
52,-1.3337456626324695,0.39943439982299656,0.9529153280241822,0.0,2.7481724096554334,0.6982784477490959
53,-1.57549335519051,0.3126581616754689,1.3055350739471325,0.0,2.5405254212671196,0.09482859385647284
54,-1.5902959158173873,0.2565032115175421,1.4636131653862088,0.0,2.3622364953722794,-0.39405911508900426
55,-1.4331355229774896,0.17766322140223206,1.3954300066861556,0.0,1.9090683148546483,-0.7749502067638129
56,-1.5117861871314904,0.08342952115467625,0.9353171585846339,0.0,1.6516575815881485,-1.1417127879194329
57,-1.805183476392747,-0.003619028242756587,0.43055902833772786,0.0,1.5297952040483245,-1.4627944476644863
